pret,descriere_zona,an_constructie,compartimentare,confort,etaj,nr_balcoane,nr_bucatarii,nr_bai,nr_camere,nr_garaje,nr_locuri_parcare,regim_inaltime,str_rezistenta,supraf_utila,tip_imobil,zona,lat,long
230000,"Bucuresti, zona Universitate (Ultracentral)   280 m (4 minute)",2017.0,decomandat,1,Etaj 4,1,1.0,2.0,3.0,0.0,,P+6E,beton,79.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
82000,"Bucuresti, zona Calea Victoriei (Ultracentral)",1935.0,semidecomandat,1,Etaj 2,1,1.0,2.0,3.0,0.0,,P+7E,caramida,81.86,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
75000,"Bucuresti, zona Romana (Ultracentral)",1945.0,semidecomandat,1,Etaj 1,1,1.0,2.0,2.0,0.0,,P+1E+M,beton,70.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
178000,"Bucuresti, Sector 1, zona Victoriei (Ultracentral)   450 m (6 minute)",1980.0,semidecomandat,1,Etaj 6,3,1.0,2.0,4.0,0.0,,P+6E,beton,87.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
90000,"Bucuresti, Sector 1, zona Universitate (Ultracentral)   180 m (2 minute)",1960.0,semidecomandat,1,Parter,0,1.0,1.0,3.0,0.0,,S+P+10E,beton,86.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
80000,"Bucuresti, Sector 1, zona Amzei (Ultracentral)   260 m (3 minute)",1940.0,semidecomandat,1,Etaj 3,2,1.0,2.0,3.0,0.0,,S+P+10E,beton,100.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
150000,"Bucuresti, zona Romana (Ultracentral)   440 m (6 minute)",1938.0,semidecomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,P+2E,caramida,78.0,casa/vila,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
125100,"Bucuresti, zona P-ta Romana (Ultracentral)",1944.0,decomandat,lux,Etaj 5,0,1.0,2.0,2.0,0.0,,P+7E,caramida,100.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
780000,"Bucuresti, Sector 1, zona P-ta Victoriei (Ultracentral)   590 m (7 minute)",1940.0,decomandat,1,Etaj 1,5,1.0,4.0,5.0,2.0,2.0,D+P+1E+M,caramida,270.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
219900,"Bucuresti, Sector 1, zona Cismigiu (Ultracentral)   360 m (5 minute)",1940.0,semidecomandat,1,Etaj 3,3,1.0,1.0,5.0,0.0,,P+5E,beton,127.42,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
90000,"Bucuresti, Sector 1, zona P-ta Universitatii (Ultracentral)   200 m (3 minute)",1950.0,decomandat,1,Etaj 7,1,1.0,2.0,4.0,0.0,,P+9E,beton,115.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
276000,"Bucuresti, Sector 3, zona Cismigiu (Ultracentral)   360 m (5 minute)",1990.0,decomandat,lux,Etaj 2,4,1.0,2.0,5.0,1.0,1.0,P+10E,beton,111.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
199000,"Bucuresti, Sector 1, zona P-ta Victoriei (Ultracentral)   470 m (6 minute)",1994.0,decomandat,1,Etaj 3,2,1.0,2.0,4.0,0.0,,P+11E,beton,100.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
95000,"Bucuresti, Sector 1, zona Stirbei Voda (Ultracentral)",1922.0,semidecomandat,1,Parter,0,1.0,1.0,2.0,0.0,,D+P+1E+M,caramida,40.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
149500,"Bucuresti, zona P-ta Victoriei (Ultracentral)   480 m (6 minute)",1979.0,decomandat,1,Etaj 3,2,1.0,2.0,4.0,0.0,1.0,P+10E,beton,89.0,bloc de apartamente,"Ultracentral, Bucuresti, Romania",44.426767,26.102220000000006
195000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)   380 m (5 minute)",2017.0,decomandat,lux,Etaj 5,0,,2.0,3.0,0.0,,P+5E,,100.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
50000,"Bucuresti, zona 1 Mai",2010.0,decomandat,1,,0,,1.0,2.0,0.0,,P+5E,,50.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
138999,"Bucuresti, zona 1 Mai   430 m (5 minute)",2015.0,decomandat,lux,Parter,0,1.0,1.0,2.0,0.0,,P+2E+M,,60.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
130000,"Bucuresti, zona 1 Mai   660 m (8 minute)",1977.0,decomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,1.0,P+10E,beton,65.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
238920,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Parter,0,1.0,2.0,4.0,0.0,,P+6E,beton,111.45,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
76930,"Bucuresti, Sector 1, zona Titulescu (1 Mai)   160 m (2 minute)",2019.0,decomandat,1,Etaj 6,1,1.0,1.0,1.0,0.0,,P+8E,beton,35.2,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
110900,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Parter,0,1.0,1.0,2.0,0.0,,P+6E,beton,62.5,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
164612,"Bucuresti, Sector 1, zona 1 Mai   580 m (7 minute)",2019.0,decomandat,lux,Etaj 3,1,1.0,2.0,3.0,0.0,,S+D+P+12E,beton,72.49,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
133840,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,semidecomandat,lux,Etaj 5,2,1.0,2.0,2.0,0.0,,P+7E,beton,63.4,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
61000,"Bucuresti, Sector 1, zona 1 Mai   390 m (5 minute)",1963.0,semidecomandat,1,Etaj 7,1,1.0,1.0,3.0,0.0,,S+P+10E,beton,58.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
159900,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Etaj 3,0,1.0,2.0,3.0,0.0,,P+8E,beton,80.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
74050,"Bucuresti, Sector 1, zona Titulescu (1 Mai)   160 m (2 minute)",2019.0,decomandat,1,Parter,1,1.0,1.0,1.0,0.0,,P+8E,beton,35.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
152420,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,semidecomandat,lux,Etaj 2,1,1.0,2.0,3.0,0.0,,P+7E,beton,77.51,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
76480,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Etaj 5,0,1.0,1.0,1.0,0.0,,P+6E,beton,35.5,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
79310,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2018.0,decomandat,lux,Etaj 4,0,1.0,1.0,1.0,0.0,,P+6E,beton,36.6,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
187680,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Etaj 1,1,1.0,3.0,3.0,0.0,,P+7E,beton,96.19,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
326990,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Parter,0,1.0,2.0,4.0,0.0,,P+6E,beton,131.2,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
79310,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2018.0,decomandat,lux,Etaj 5,0,1.0,1.0,1.0,0.0,,P+6E,beton,36.6,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
215000,"Bucuresti, Sector 1, zona 1 Mai   340 m (4 minute)",2021.0,decomandat,lux,Etaj 1,2,1.0,2.0,3.0,0.0,1.0,P+6E,,76.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
165000,"Bucuresti, zona 1 Mai   350 m (4 minute)",2017.0,decomandat,lux,Etaj 2,0,1.0,2.0,3.0,0.0,,P+4E,beton,75.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
81540,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Parter,0,1.0,1.0,1.0,0.0,,P+6E,beton,36.4,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
450000,"Bucuresti, zona 1 Mai",2019.0,decomandat,lux,Etaj 9,1,1.0,2.0,4.0,0.0,,P+9E,beton,135.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
157550,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Etaj 5,1,1.0,2.0,3.0,0.0,,P+7E,beton,78.3,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
79310,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2018.0,decomandat,lux,Etaj 3,0,1.0,1.0,1.0,0.0,,P+6E,beton,36.6,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
140000,"Bucuresti, Sector 1, zona 1 Mai   700 m (9 minute)",1950.0,decomandat,1,Parter,0,1.0,2.0,2.0,0.0,1.0,S+P+1E,beton,58.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
129750,"Bucuresti, Sector 1, zona 1 Mai",1980.0,decomandat,1,Etaj 3,1,1.0,2.0,3.0,0.0,1.0,P+10E,beton,68.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
102040,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Etaj 5,1,1.0,1.0,2.0,0.0,,P+7E,beton,51.67,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
77950,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Parter,0,1.0,1.0,1.0,0.0,,P+6E,beton,35.9,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
72900,"Bucuresti, Sector 1, zona Titulescu (1 Mai)   180 m (2 minute)",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,1.0,0.0,,P+7E,beton,35.5,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
159300,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Etaj 5,0,1.0,2.0,3.0,0.0,,P+6E,beton,81.45,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
420000,"Bucuresti, zona Titulescu (1 Mai)",2018.0,decomandat,lux,Etaj 5,0,1.0,3.0,4.0,0.0,3.0,P+6E,beton,122.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
68000,"Bucuresti, Sector 1, zona 1 Mai   470 m (6 minute)",1968.0,semidecomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,P+7E,,48.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
79310,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2018.0,decomandat,lux,Etaj 6,0,1.0,1.0,1.0,0.0,,P+6E,beton,36.6,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
65000,"Bucuresti, zona 1 Mai   410 m (5 minute)",,semidecomandat,1,Etaj 1,0,,,2.0,0.0,,,,55.0,,"1 Mai, Bucuresti, Romania",44.41853,26.04193
186930,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Parter,0,1.0,2.0,3.0,0.0,,P+6E,beton,73.55,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
67500,"Bucuresti, zona 1 Mai",1968.0,semidecomandat,1,Etaj 4,1,1.0,1.0,3.0,0.0,,P+7E,altele,60.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
114000,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Etaj 1,0,1.0,1.0,2.0,0.0,,P+6E,beton,54.5,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
75160,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019.0,decomandat,lux,Etaj 1,0,1.0,1.0,1.0,0.0,,P+6E,beton,35.5,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
114900,"Bucuresti, zona 1 Mai",1983.0,decomandat,1,Etaj 5,1,1.0,2.0,3.0,0.0,,P+8E,altele,75.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
89500,"Bucuresti, zona Turda (1 Mai)",1984.0,decomandat,1,Etaj 5,0,,1.0,2.0,0.0,,P+10E,,57.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
115000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)   490 m (6 minute)",2019.0,decomandat,1,Etaj 1,2,1.0,1.0,2.0,0.0,,P+5E,beton,69.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
105000,"Bucuresti, zona 1 Mai",2018.0,decomandat,1,Etaj 1,1,1.0,2.0,3.0,0.0,,P+3E,altele,78.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
130000,"Bucuresti, Sector 1, zona 1 Mai   550 m (7 minute)",,decomandat,1,Etaj 9,2,1.0,1.0,3.0,0.0,,S+P+10E,,67.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
89000,"Bucuresti, zona 1 Mai   420 m (5 minute)",2000.0,decomandat,1,Etaj 1,0,,2.0,3.0,0.0,,P+2E,,66.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
74000,"Bucuresti, zona 1 Mai   490 m (6 minute)",1969.0,semidecomandat,1,Etaj 5,1,1.0,1.0,2.0,0.0,,P+7E,altele,54.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
145000,"Bucuresti, zona Titulescu (1 Mai)",2019.0,semidecomandat,lux,Etaj 1,0,1.0,2.0,3.0,0.0,,D+P+2E+M,beton,92.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
85000,"Bucuresti, Sector 1, zona 1 Mai   130 m (2 minute)",1965.0,semidecomandat,1,Etaj 2,1,,1.0,3.0,0.0,,P+7E,,65.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
125000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)",1982.0,semidecomandat,1,Etaj 3,1,1.0,2.0,3.0,0.0,,P+10E,beton,73.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
105000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)",2019.0,decomandat,lux,Etaj 1,2,1.0,1.0,2.0,1.0,1.0,S+P+4E,beton,46.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
135000,"Bucuresti, Sector 1, zona Turda (1 Mai)   670 m (8 minute)",1982.0,decomandat,1,Etaj 4,2,1.0,2.0,4.0,0.0,,P+8E,beton,81.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
164900,"Bucuresti, zona 1 Mai",2017.0,semidecomandat,1,Etaj 2,1,1.0,2.0,3.0,0.0,1.0,P+3E,beton,90.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
93000,"Bucuresti, zona 1 Mai",1986.0,semidecomandat,1,Etaj 5,0,,1.0,2.0,0.0,,P+8E,,56.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
135000,"Bucuresti, Sector 1, zona 1 Mai   670 m (8 minute)",1982.0,decomandat,1,Etaj 4,2,1.0,2.0,4.0,0.0,,P+8E,beton,81.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
110000,"Bucuresti, Sector 1, zona 1 Mai   420 m (5 minute)",2016.0,decomandat,lux,Parter,0,1.0,1.0,2.0,0.0,,P+3E,beton,70.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
208000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)",1994.0,decomandat,1,Etaj 3,2,1.0,2.0,4.0,0.0,1.0,P+10E,,100.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
122000,"Bucuresti, zona 1 Mai",1978.0,decomandat,1,Etaj 6,2,1.0,2.0,3.0,0.0,,P+10E,altele,78.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
74500,"Bucuresti, Sector 1, zona 1 Mai",2015.0,semidecomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+2E,beton,50.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
57500,"Bucuresti, zona Turda (1 Mai)",1984.0,semidecomandat,1,Etaj 3,0,,1.0,1.0,0.0,,P+10E,,35.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
93000,"Bucuresti, zona 1 Mai",1984.0,decomandat,1,Etaj 8,1,1.0,1.0,2.0,0.0,,P+8E,,56.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
88000,"Bucuresti, Sector 1, zona Turda (1 Mai)   670 m (8 minute)",1986.0,decomandat,1,Etaj 9,1,1.0,2.0,3.0,0.0,,P+10E,beton,68.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
124000,"Bucuresti, Sector 1, zona 1 Mai",1983.0,semidecomandat,1,Etaj 3,1,1.0,2.0,3.0,0.0,1.0,S+P+10E,beton,72.0,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.04193
98750,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 2,1,1.0,2.0,3.0,0.0,1.0,D+P+3E,beton,88.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50999,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+4E,beton,53.73,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
46000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Parter,0,,1.0,2.0,0.0,,P+4E,caramida,45.55,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
89500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   700 m (9 minute)",2019.0,decomandat,lux,Etaj 8,1,1.0,2.0,3.0,0.0,,S+P+11E,beton,77.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
63500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+3E,beton,64.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
63500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,P+3E,beton,64.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50369,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,,Etaj 1,1,1.0,1.0,2.0,0.0,,P+2E+M,beton,50.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50369,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,,Etaj 1,1,1.0,1.0,2.0,0.0,,P+2E+M,beton,50.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
66399,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 1,1,1.0,2.0,3.0,0.0,,P+4E,beton,70.46,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
53900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020.0,decomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,P+6E,beton,60.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
74900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 2,1,1.0,2.0,3.0,0.0,,P+3E,beton,74.4,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
74900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 2,1,1.0,2.0,3.0,0.0,,P+3E,beton,74.4,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
46499,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Parter,1,1.0,1.0,2.0,0.0,,P+4E,beton,49.1,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
46499,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Parter,1,1.0,1.0,2.0,0.0,,P+4E,beton,49.1,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
51000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2010.0,decomandat,1,Parter,1,1.0,1.0,2.0,0.0,1.0,P+2E,beton,51.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
53390,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   710 m (9 minute)",2019.0,decomandat,1,Parter,1,1.0,1.0,2.0,0.0,,P+3E,beton,54.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
43500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020.0,decomandat,1,Etaj 1,0,1.0,1.0,1.0,0.0,,P+5E,beton,45.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
43500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020.0,decomandat,1,Etaj 1,0,1.0,1.0,1.0,0.0,,P+5E,beton,45.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
93000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2017.0,decomandat,1,Etaj 2,0,1.0,1.0,3.0,0.0,,D+P+3E+M,,67.2,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
32000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 6,0,1.0,1.0,1.0,0.0,,P+6E,beton,30.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
135000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2017.0,semidecomandat,1,Mansarda,2,1.0,2.0,4.0,0.0,,P+3E+M,,84.45,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
57855,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Parter,1,1.0,2.0,3.0,0.0,,P+4E,beton,65.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
45900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020.0,decomandat,1,Parter,1,1.0,1.0,2.0,0.0,,D+P+6E,beton,50.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
49500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,D+P+2E,beton,48.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   720 m (9 minute)",1970.0,semidecomandat,1,Etaj 4,0,1.0,1.0,2.0,0.0,1.0,S+P+4E,beton,50.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
35000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 6,1,1.0,1.0,1.0,0.0,,D+P+6E,beton,33.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
165000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2017.0,decomandat,1,Mansarda,0,1.0,2.0,4.0,0.0,,P+3E+M,,115.4,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
54000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2018.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,S+P+4E,beton,52.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
64956,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   620 m (8 minute)",2020.0,decomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,D+P+6E,beton,62.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
49450,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,lux,Etaj 2,1,1.0,1.0,2.0,0.0,,D+P+6E,beton,60.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
51100,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 4,1,1.0,1.0,2.0,0.0,,P+4E,beton,54.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
51999,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Parter,1,1.0,1.0,2.0,0.0,,P+4E,beton,55.9,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
44609,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   630 m (8 minute)",2020.0,decomandat,1,Etaj 1,1,1.0,1.0,1.0,0.0,,D+P+6E,beton,46.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
37905,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Parter,1,1.0,1.0,1.0,0.0,,P+4E,beton,39.9,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
47850,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019.0,decomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,P+3E,beton,45.0,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
